2011-04-01 00:00:00	228	2
-0.5263157894736842	-0.0013062234199750942	1.3756753997153323e-06
-1.5789473684210527	-5.824010871382852e-05	6.968922248285617e-08
-2.631578947368421	-4.5140300560099375e-06	5.391336748606931e-09
-3.6842105263157894	-4.724158406553981e-07	5.402308866111092e-10
-4.7368421052631575	-6.045173012041823e-08	6.477101632660113e-11
-5.789473684210526	-8.964129359411194e-09	8.860002233112924e-12
-6.842105263157895	-1.4966303118917492e-09	1.3453797372865013e-12
-7.894736842105263	-2.7658834438071225e-10	2.2313209843169593e-13
-8.947368421052632	-5.5876023018392106e-11	3.9970431739293806e-14
-10.0	-1.220227815613284e-11	7.661244737179037e-15
-11.052631578947368	-2.8502288221052085e-12	1.5571315743840829e-15
-12.105263157894736	-7.051414329568576e-13	3.32588908926181e-16
-13.157894736842106	-1.8317341492027662e-13	7.399214791445934e-17
-14.210526315789474	-4.959725845418048e-14	1.6997597304723557e-17
-15.263157894736842	-1.3914452735306592e-14	3.9973793468839426e-18
-16.31578947368421	-4.025455903292877e-15	9.537366211285667e-19
-17.36842105263158	-1.196381644505615e-15	2.2843888345986156e-19
-18.42105263157895	-3.642071724789971e-16	5.41429084833213e-20
-19.473684210526315	-1.1330496599065402e-16	1.2393441531908421e-20
-20.526315789473685	-3.595737669630427e-17	2.594930329559477e-21
-21.57894736842105	-1.162398699148889e-17	4.096375707842818e-22
-22.63157894736842	-3.823641909209244e-18	-2.1811589879392163e-23
-23.684210526315788	-1.2787773015854949e-18	-7.966065039667007e-23
-24.736842105263158	-4.345639528858081e-19	-7.249153824901907e-23
-25.789473684210527	-1.5001112749423338e-19	-6.13246808305535e-23
-26.842105263157894	-5.261209745259969e-20	-5.437424617619168e-23
-27.894736842105264	-1.877108208358759e-20	-5.067409180221066e-23
-28.94736842105263	-6.839554600344853e-21	-4.8706497238999947e-23
-30.0	-2.571455358915853e-21	-4.755794990275854e-23
-31.052631578947366	-1.0224056099603869e-21	-4.6777737098755745e-23
-32.10526315789473	-4.517535899863522e-22	-4.6160761229692506e-23
-33.1578947368421	-2.380792661327826e-22	-4.5617261269297926e-23
-34.21052631578947	-1.5645547735643692e-22	-4.5108687685662426e-23
